workspaceId,projectId,assigneeId,name,status,description,dueDate,position,serialNumber,partNumber,partNumberType,hardwareRevision,softwareRelease,site,locationLat,locationLng,locationAddress,installationDate,warrantyEndDate,eolDate,lastServiceDate,condition,criticality,compatibilityRisk,source
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 17,INSTALLED,"Signal Controller 17 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-25,178000,SN-SignalController-000177,A6Z0002332177,A6Z,HW-2.7,SW-7.9.27,SBB,47.376900,8.541700,Zurich SBB Main Network,2021-03-17,2027-03-16,2036-03-13,2022-09-10,GOOD,LOW,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 18,INSTALLED,"Track Circuit Unit 18 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-26,179000,SN-TrackCircuitUnit-000178,A5N0003307178,AN,HW-3.8,SW-8.10.28,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2021-04-05,2027-04-04,2036-04-01,2022-09-30,GOOD,MEDIUM,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 19,INSTALLED,"PROSIM-LMU 19 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-09-27,180000,SN-PROSIM-LMU-000179,ABCD1379-679,WLN,HW-4.9,SW-9.11.29,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2021-04-24,2027-04-23,2036-04-20,2022-10-20,FAIR,HIGH,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 20,INSTALLED,"ETCS Interface 20 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-01,181000,SN-ETCSInterface-000180,6XX6230-0AB30,STAMMHAUS,HW-5.0,SW-1.0.0,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2021-05-13,2027-05-12,2036-05-09,2022-11-09,GOOD,CRITICAL,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 21,INSTALLED,"SIMI W 21 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-02,182000,SN-SIMIW-000181,A2V0002384181,A2V,HW-6.1,SW-2.1.1,OBB,48.208200,16.373800,"Vienna Central, OBB",2021-06-01,2027-05-31,2036-05-28,2022-11-29,FAIR,LOW,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 22,INSTALLED,"SIMIS C 22 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-03,183000,SN-SIMISC-000182,A6Z0002332182,A6Z,HW-7.2,SW-3.2.2,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2021-06-20,2027-06-19,2036-06-16,2022-12-19,POOR,MEDIUM,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 23,IN_STOCK,"SICAS S7 23 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-04,184000,SN-SICASS7-000183,A5N0003307183,AN,HW-8.3,SW-4.3.3,SBB,47.376900,8.541700,Zurich SBB Main Network,2021-07-09,2027-07-08,2036-07-05,2023-01-08,GOOD,HIGH,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 24,IN_STOCK,"ESTW L90 24 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-05,185000,SN-ESTWL90-000184,ABCD1384-684,WLN,HW-1.4,SW-5.4.4,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2021-07-28,2027-07-27,2036-07-24,2023-01-28,GOOD,CRITICAL,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 25,IN_REPAIR,"RBC Unit 25 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-06,186000,SN-RBCUnit-000185,6XX6235-0AB35,STAMMHAUS,HW-2.5,SW-6.5.5,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2021-08-16,2027-08-15,2036-08-12,2023-02-17,GOOD,LOW,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 26,RESERVED,"Axle Counter ACM 26 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-07,187000,SN-AxleCounterACM-000186,A2V0002384186,A2V,HW-3.6,SW-7.6.6,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2021-09-04,2027-09-03,2036-08-31,2023-03-09,FAIR,MEDIUM,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 27,RETIRED,"Interlocking CPU 27 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-08,188000,SN-InterlockingCPU-000187,A6Z0002332187,A6Z,HW-4.7,SW-8.7.7,OBB,48.208200,16.373800,"Vienna Central, OBB",2021-09-23,2027-09-22,2036-09-19,2023-03-29,GOOD,HIGH,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 28,INSTALLED,"Balise Reader 28 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-09,189000,SN-BaliseReader-000188,A5N0003307188,AN,HW-5.8,SW-9.8.8,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2021-10-12,2027-10-11,2036-10-08,2023-04-18,FAIR,CRITICAL,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 29,INSTALLED,"Signal Controller 29 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-10,190000,SN-SignalController-000189,ABCD1389-689,WLN,HW-6.9,SW-1.9.9,SBB,47.376900,8.541700,Zurich SBB Main Network,2021-10-31,2027-10-30,2036-10-27,2023-05-08,POOR,LOW,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 30,INSTALLED,"Track Circuit Unit 30 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-11,191000,SN-TrackCircuitUnit-000190,6XX6240-0AB40,STAMMHAUS,HW-7.0,SW-2.10.10,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2021-11-19,2027-11-18,2036-11-15,2023-05-28,GOOD,MEDIUM,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 31,INSTALLED,"PROSIM-LMU 31 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-12,192000,SN-PROSIM-LMU-000191,A2V0002384191,A2V,HW-8.1,SW-3.11.11,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2021-12-08,2027-12-07,2036-12-04,2023-06-17,GOOD,HIGH,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 32,INSTALLED,"ETCS Interface 32 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-13,193000,SN-ETCSInterface-000192,A6Z0002332192,A6Z,HW-1.2,SW-4.0.12,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2021-12-27,2027-12-26,2036-12-23,2023-07-07,GOOD,CRITICAL,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 33,INSTALLED,"SIMI W 33 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-14,194000,SN-SIMIW-000193,A5N0003307193,AN,HW-2.3,SW-5.1.13,OBB,48.208200,16.373800,"Vienna Central, OBB",2022-01-15,2028-01-14,2037-01-11,2023-07-27,FAIR,LOW,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 34,IN_STOCK,"SIMIS C 34 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-15,195000,SN-SIMISC-000194,ABCD1394-694,WLN,HW-3.4,SW-6.2.14,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2022-02-03,2028-02-02,2037-01-30,2023-08-16,GOOD,MEDIUM,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 35,IN_STOCK,"SICAS S7 35 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-16,196000,SN-SICASS7-000195,6XX6245-0AB45,STAMMHAUS,HW-4.5,SW-7.3.15,SBB,47.376900,8.541700,Zurich SBB Main Network,2022-02-22,2028-02-21,2037-02-18,2023-09-05,FAIR,HIGH,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 36,IN_REPAIR,"ESTW L90 36 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-17,197000,SN-ESTWL90-000196,A2V0002384196,A2V,HW-5.6,SW-8.4.16,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2022-03-13,2028-03-11,2037-03-09,2023-09-25,POOR,CRITICAL,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 37,RESERVED,"RBC Unit 37 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-18,198000,SN-RBCUnit-000197,A6Z0002332197,A6Z,HW-6.7,SW-9.5.17,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2022-04-01,2028-03-30,2037-03-28,2023-10-15,GOOD,LOW,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 38,RETIRED,"Axle Counter ACM 38 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-19,199000,SN-AxleCounterACM-000198,A5N0003307198,AN,HW-7.8,SW-1.6.18,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2022-04-20,2028-04-18,2037-04-16,2023-11-04,GOOD,MEDIUM,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 39,INSTALLED,"Interlocking CPU 39 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-20,200000,SN-InterlockingCPU-000199,ABCD1399-699,WLN,HW-8.9,SW-2.7.19,OBB,48.208200,16.373800,"Vienna Central, OBB",2022-05-09,2028-05-07,2037-05-05,2023-11-24,GOOD,HIGH,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 40,INSTALLED,"Balise Reader 40 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-21,201000,SN-BaliseReader-000200,6XX6200-0AB50,STAMMHAUS,HW-1.0,SW-3.8.20,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2022-05-28,2028-05-26,2037-05-24,2023-12-14,FAIR,CRITICAL,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 01,INSTALLED,"Signal Controller 01 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-22,202000,SN-SignalController-000201,A2V0002384201,A2V,HW-2.1,SW-4.9.21,SBB,47.376900,8.541700,Zurich SBB Main Network,2022-06-16,2028-06-14,2037-06-12,2024-01-03,GOOD,LOW,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 02,INSTALLED,"Track Circuit Unit 02 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-23,203000,SN-TrackCircuitUnit-000202,A6Z0002332202,A6Z,HW-3.2,SW-5.10.22,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2022-07-05,2028-07-03,2037-07-01,2024-01-23,FAIR,MEDIUM,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 03,INSTALLED,"PROSIM-LMU 03 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-24,204000,SN-PROSIM-LMU-000203,A5N0003307203,AN,HW-4.3,SW-6.11.23,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2022-07-24,2028-07-22,2037-07-20,2024-02-12,POOR,HIGH,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 04,INSTALLED,"ETCS Interface 04 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-25,205000,SN-ETCSInterface-000204,ABCD1404-704,WLN,HW-5.4,SW-7.0.24,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2022-08-12,2028-08-10,2037-08-08,2024-03-03,GOOD,CRITICAL,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 05,IN_STOCK,"SIMI W 05 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-26,206000,SN-SIMIW-000205,6XX6205-0AB55,STAMMHAUS,HW-6.5,SW-8.1.25,OBB,48.208200,16.373800,"Vienna Central, OBB",2022-08-31,2028-08-29,2037-08-27,2024-03-23,GOOD,LOW,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 06,IN_STOCK,"SIMIS C 06 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-27,207000,SN-SIMISC-000206,A2V0002384206,A2V,HW-7.6,SW-9.2.26,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2022-09-19,2028-09-17,2037-09-15,2024-04-12,GOOD,MEDIUM,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 07,IN_REPAIR,"SICAS S7 07 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-28,208000,SN-SICASS7-000207,A6Z0002332207,A6Z,HW-8.7,SW-1.3.27,SBB,47.376900,8.541700,Zurich SBB Main Network,2022-10-08,2028-10-06,2037-10-04,2024-05-02,FAIR,HIGH,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 08,RESERVED,"ESTW L90 08 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-29,209000,SN-ESTWL90-000208,A5N0003307208,AN,HW-1.8,SW-2.4.28,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2022-10-27,2028-10-25,2037-10-23,2024-05-22,GOOD,CRITICAL,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 09,RETIRED,"RBC Unit 09 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-04-30,210000,SN-RBCUnit-000209,ABCD1409-709,WLN,HW-2.9,SW-3.5.29,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2022-11-15,2028-11-13,2037-11-11,2024-06-11,FAIR,LOW,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 10,INSTALLED,"Axle Counter ACM 10 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-01,211000,SN-AxleCounterACM-000210,6XX6210-0AB60,STAMMHAUS,HW-3.0,SW-4.6.0,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2022-12-04,2028-12-02,2037-11-30,2024-07-01,POOR,MEDIUM,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 11,INSTALLED,"Interlocking CPU 11 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-02,212000,SN-InterlockingCPU-000211,A2V0002384211,A2V,HW-4.1,SW-5.7.1,OBB,48.208200,16.373800,"Vienna Central, OBB",2022-12-23,2028-12-21,2037-12-19,2024-07-21,GOOD,HIGH,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 12,INSTALLED,"Balise Reader 12 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-03,213000,SN-BaliseReader-000212,A6Z0002332212,A6Z,HW-5.2,SW-6.8.2,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2023-01-11,2029-01-09,2038-01-07,2024-08-10,GOOD,CRITICAL,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 13,INSTALLED,"Signal Controller 13 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-04,214000,SN-SignalController-000213,A5N0003307213,AN,HW-6.3,SW-7.9.3,SBB,47.376900,8.541700,Zurich SBB Main Network,2023-01-30,2029-01-28,2038-01-26,2024-08-30,GOOD,LOW,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 14,INSTALLED,"Track Circuit Unit 14 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-05,215000,SN-TrackCircuitUnit-000214,ABCD1414-714,WLN,HW-7.4,SW-8.10.4,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2023-02-18,2029-02-16,2038-02-14,2024-09-19,FAIR,MEDIUM,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 15,INSTALLED,"PROSIM-LMU 15 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-06,216000,SN-PROSIM-LMU-000215,6XX6215-0AB65,STAMMHAUS,HW-8.5,SW-9.11.5,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2023-03-09,2029-03-07,2038-03-05,2024-10-09,GOOD,HIGH,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 16,IN_STOCK,"ETCS Interface 16 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-07,217000,SN-ETCSInterface-000216,A2V0002384216,A2V,HW-1.6,SW-1.0.6,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2023-03-28,2029-03-26,2038-03-24,2024-10-29,FAIR,CRITICAL,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 17,IN_STOCK,"SIMI W 17 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-08,218000,SN-SIMIW-000217,A6Z0002332217,A6Z,HW-2.7,SW-2.1.7,OBB,48.208200,16.373800,"Vienna Central, OBB",2023-04-16,2029-04-14,2038-04-12,2024-11-18,POOR,LOW,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 18,IN_REPAIR,"SIMIS C 18 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-09,219000,SN-SIMISC-000218,A5N0003307218,AN,HW-3.8,SW-3.2.8,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2023-05-05,2029-05-03,2038-05-01,2024-12-08,GOOD,MEDIUM,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 19,RESERVED,"SICAS S7 19 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-10,220000,SN-SICASS7-000219,ABCD1419-719,WLN,HW-4.9,SW-4.3.9,SBB,47.376900,8.541700,Zurich SBB Main Network,2023-05-24,2029-05-22,2038-05-20,2024-12-28,GOOD,HIGH,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 20,RETIRED,"ESTW L90 20 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-11,221000,SN-ESTWL90-000220,6XX6220-0AB70,STAMMHAUS,HW-5.0,SW-5.4.10,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2023-06-12,2029-06-10,2038-06-08,2024-06-11,GOOD,CRITICAL,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 21,INSTALLED,"RBC Unit 21 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-12,222000,SN-RBCUnit-000221,A2V0002384221,A2V,HW-6.1,SW-6.5.11,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2023-07-01,2029-06-29,2038-06-27,2024-07-01,FAIR,LOW,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 22,INSTALLED,"Axle Counter ACM 22 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-13,223000,SN-AxleCounterACM-000222,A6Z0002332222,A6Z,HW-7.2,SW-7.6.12,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2023-07-20,2029-07-18,2038-07-16,2024-07-21,GOOD,MEDIUM,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 23,INSTALLED,"Interlocking CPU 23 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-14,224000,SN-InterlockingCPU-000223,A5N0003307223,AN,HW-8.3,SW-8.7.13,OBB,48.208200,16.373800,"Vienna Central, OBB",2023-08-08,2029-08-06,2038-08-04,2024-08-10,FAIR,HIGH,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 24,INSTALLED,"Balise Reader 24 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-15,225000,SN-BaliseReader-000224,ABCD1424-724,WLN,HW-1.4,SW-9.8.14,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2023-08-27,2029-08-25,2038-08-23,2024-08-30,POOR,CRITICAL,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 25,INSTALLED,"Signal Controller 25 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-16,226000,SN-SignalController-000225,6XX6225-0AB75,STAMMHAUS,HW-2.5,SW-1.9.15,SBB,47.376900,8.541700,Zurich SBB Main Network,2023-09-15,2029-09-13,2038-09-11,2024-09-19,GOOD,LOW,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 26,INSTALLED,"Track Circuit Unit 26 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-17,227000,SN-TrackCircuitUnit-000226,A2V0002384226,A2V,HW-3.6,SW-2.10.16,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2023-10-04,2029-10-02,2038-09-30,2024-10-09,GOOD,MEDIUM,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 27,IN_STOCK,"PROSIM-LMU 27 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-18,228000,SN-PROSIM-LMU-000227,A6Z0002332227,A6Z,HW-4.7,SW-3.11.17,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2023-10-23,2029-10-21,2038-10-19,2024-10-29,GOOD,HIGH,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 28,IN_STOCK,"ETCS Interface 28 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-19,229000,SN-ETCSInterface-000228,A5N0003307228,AN,HW-5.8,SW-4.0.18,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2023-11-11,2029-11-09,2038-11-07,2024-11-18,FAIR,CRITICAL,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 29,IN_REPAIR,"SIMI W 29 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-20,230000,SN-SIMIW-000229,ABCD1429-729,WLN,HW-6.9,SW-5.1.19,OBB,48.208200,16.373800,"Vienna Central, OBB",2023-11-30,2029-11-28,2038-11-26,2024-12-08,GOOD,LOW,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 30,RESERVED,"SIMIS C 30 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-21,231000,SN-SIMISC-000230,6XX6230-0AB80,STAMMHAUS,HW-7.0,SW-6.2.20,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2023-12-19,2029-12-17,2038-12-15,2024-12-28,FAIR,MEDIUM,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 31,RETIRED,"SICAS S7 31 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-22,232000,SN-SICASS7-000231,A2V0002384231,A2V,HW-8.1,SW-7.3.21,SBB,47.376900,8.541700,Zurich SBB Main Network,2024-01-07,2030-01-05,2039-01-03,2025-01-17,POOR,HIGH,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 32,INSTALLED,"ESTW L90 32 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-23,233000,SN-ESTWL90-000232,A6Z0002332232,A6Z,HW-1.2,SW-8.4.22,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2024-01-26,2030-01-24,2039-01-22,2025-02-06,GOOD,CRITICAL,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 33,INSTALLED,"RBC Unit 33 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-24,234000,SN-RBCUnit-000233,A5N0003307233,AN,HW-2.3,SW-9.5.23,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2024-02-14,2030-02-12,2039-02-10,2025-02-26,GOOD,LOW,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 34,INSTALLED,"Axle Counter ACM 34 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-25,235000,SN-AxleCounterACM-000234,ABCD1434-734,WLN,HW-3.4,SW-1.6.24,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2024-03-04,2030-03-03,2039-03-01,2025-03-18,GOOD,MEDIUM,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 35,INSTALLED,"Interlocking CPU 35 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-26,236000,SN-InterlockingCPU-000235,6XX6235-0AB85,STAMMHAUS,HW-4.5,SW-2.7.25,OBB,48.208200,16.373800,"Vienna Central, OBB",2024-03-23,2030-03-22,2039-03-20,2025-04-07,FAIR,HIGH,LOW,OCR_SCAN
